title,company,experience,location,salary,description,skills,url,search_role
ML Engineer/Data Scientist,Altimetrik,6-8 Yrs,"Hyderabad, Chennai, Bengaluru",15-30 Lacs PA,"Role & responsibilities  Data Scientist /ML engineers : ML Engineer with Python, SQL, M...","Machine Learning, Python, SQL, Data Science, Ml, azure, Science, Data",https://www.naukri.com/job-listings-ml-engineer-data-scientist-connectio-it-hyderabad-chennai-bengaluru-6-to-8-years-190226931264,data-scientist
Data Scientist,Tech Mahindra,6-10 Yrs,India,Not disclosed,Experience designing and developing BI and custom dashboards Demonstrated experience in...,"Data Science, GIT, Natural Language Processing, Log Analytics, Python, Kibana, Elk, Analytics",https://www.naukri.com/job-listings-data-scientist-tech-mahindra-india-6-to-10-years-180226018937,data-scientist
Data Scientist-Artificial Intelligence,IBM,3-8 Yrs,Hyderabad,Not disclosed,"As a Data Scientist with expertise in Artificial Intelligence, you will skillfully com...","data scientist, kubernetes, python, github, natural language processing, ai, react, bootstrap",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-hyderabad-3-to-8-years-180226931960,data-scientist
Data Scientist-Artificial Intelligence,IBM,5-10 Yrs,Hyderabad,Not disclosed,"As a Data Scientist with expertise in Artificial Intelligence, you will skillfully com...","data scientist, kubernetes, python, github, natural language processing, ai, react, bootstrap",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-hyderabad-5-to-10-years-180226932468,data-scientist
Data Scientist,Avantao Technologies (opc),2-7 Yrs,Hyderabad,Not disclosed,Communicate complex technical concepts effectively to both technical and non-technical ...,"Statistical modeling, Machine learning, Statistics, SQL, Python, Machine, Modeling, Data",https://www.naukri.com/job-listings-data-scientist-avantao-technologies-opc-private-limited-hyderabad-2-to-7-years-200226505244,data-scientist
Data Scientist,Tata Consultancy Services,5-10 Yrs,"Hyderabad, Chennai, Mumbai (All Areas)",Not disclosed,Knowledge of SQL is also essential for data extraction and manipulation Location : Chen...,"Python, Data scientist, Tensorflow, Azure, Artificial Intelligence, Pandas, Machine Learning, AWS",https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-hyderabad-chennai-mumbai-all-areas-5-to-10-years-180226000378,data-scientist
Data Scientist,Tata Consultancy Services,5-10 Yrs,"Hyderabad, Chennai",Not disclosed,Experience leading projects or teams is often requiredExperience : 5 to 10 years . Expe...,"Data Science, Predictive Modeling, Artificial Intelligence, Time Series Analysis, Statistical Modeling, Machine Learning, Python, Analysis",https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-hyderabad-chennai-5-to-10-years-160226002684,data-scientist
S&C Global Network- AI- Retail- Consultant- Data Scientist,Accenture,3-7 Yrs,Gurugram,Not disclosed,Experience working with retail clients or similar industries,"python, machine learning, artificial intelligence, deep learning, r, c++, project management, it services",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-3-to-7-years-160226926206,data-scientist
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,3-7 Yrs,Gurugram,Not disclosed,We are looking for a skilled professional with 3 to 7 years of experience to join our t...,"python, machine learning, artificial intelligence, deep learning, r, project management, it services, predictive analytics",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-3-to-7-years-160226926213,data-scientist
Data Scientist,Tiger Analytics,5-8 Yrs,"Hybrid - Hyderabad, Chennai, Bengaluru",Not disclosed,Must-Have Skills: Regression / Classification/Optimization/ Python proficiency in these...,"Data Science, Classification, Regression, Python, Natural Language Processing, Processing, Process, Data",https://www.naukri.com/job-listings-data-scientist-tiger-analytics-hyderabad-chennai-bengaluru-5-to-8-years-160226018498,data-scientist
Data Scientist,Tiger Analytics,4-7 Yrs,"Hybrid - Hyderabad, Chennai, Bengaluru",Not disclosed,Generative AI & NLP Expertise : Extensive experience in developing and deploying Genera...,"Generative Ai, Natural Language Processing, Aiml, Deployment, Python, Machine Learning, Data, Machine",https://www.naukri.com/job-listings-data-scientist-tiger-analytics-hyderabad-chennai-bengaluru-4-to-7-years-150226004217,data-scientist
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,4-9 Yrs,Gurugram,Not disclosed,S&C Global Network - AI - Retail - Consultant - Data Scientist (Merchandising experienc...,"data analysis, machine learning, merchandising, retail, artificial intelligence, project management, python, predictive analytics",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-4-to-9-years-160226926195,data-scientist
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,4-9 Yrs,Gurugram,Not disclosed,C Global Network - AI - Retail - Consultant - Data Scientist (Merchandising experience)...,"python, natural language processing, machine learning, artificial intelligence, deep learning, c++, data analytics, data analysis",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-4-to-9-years-160226926218,data-scientist
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,4-9 Yrs,Gurugram,Not disclosed,S&C Global Network - AI - Retail - Consultant - Data Scientist (Merchandising). We are ...,"machine learning, merchandising, tensorflow, computer science, data science, python, data analysis, it services",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-4-to-9-years-160226926209,data-scientist
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,3-7 Yrs,Gurugram,Not disclosed,C Global Network - AI - Retail - Consultant - Data Scientist (Retail Media experience)....,"python, natural language processing, machine learning, artificial intelligence, deep learning, c++, data analytics, data analysis",https://www.naukri.com/job-listings-s-c-global-network-ai-retail-consultant-data-scientist-accenture-solutions-pvt-ltd-gurugram-3-to-7-years-160226926202,data-scientist
Data Scientist,Cybage,5-10 Yrs,Pune,Not disclosed,"Minimum 60% in any two of the following: Secondary, Higher Secondary, and GraduationMin...","Data Scientist, Tensorflow, Azure, Data Preprocessing, Natural Language Processing, Ai, Forecasting, Machine Learning",https://www.naukri.com/job-listings-data-scientist-cybage-software-pvt-ltd-pune-5-to-10-years-090226902841,data-scientist
Data Scientist-Artificial Intelligence,IBM,5-7 Yrs,Bengaluru,Not disclosed,"Work with broader team to build, analyze and improve the AI solutions.You will also wor...","data scientist, algorithms, python, data analytics, data pipelines, ai solutions, ai, enterprise applications",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-5-to-7-years-090226905928,data-scientist
T&T | Customer Strategy & Design Data Scientist,Deloitte Consulting,4-9 Yrs,Bengaluru,Not disclosed,"Expertise in Python / R and ML libraries (eg, Scikit-learn, XGBoost, TensorFlow, PyTorc...","Stakeholder Engagement, Data analysis, Process optimization, GCP, Analytical, Consulting, Machine learning, Forecasting",https://www.naukri.com/job-listings-t-t-customer-strategy-design-data-scientist-deloitte-bengaluru-4-to-9-years-090226503784,data-scientist
Data Scientist AI/ML,Yash Technologies,4-7 Yrs,Hyderabad,Not disclosed,We are looking forward to hire AI/ML Professionals in the following areas :   ...,"Computer science, Computer vision, Backend, Django, Machine learning, SCALA, Agile, Monitoring",https://www.naukri.com/job-listings-data-scientist-ai-ml-yash-technologies-hyderabad-4-to-7-years-160226505901,data-scientist
Data Scientist,Fintech company,2-7 Yrs,Noida,18-19 Lacs PA,About the RoleA Experienced Data Scientist to build and deploy scalable machine learni...,"Data Science, Artificial Intelligence, Machine Learning, Statistical Modeling, Machine, Intelligence, Data, Modeling",https://www.naukri.com/job-listings-data-scientist-converge-staffing-solutions-noida-2-to-7-years-220226004070,data-scientist
Data Scientist,DCM Shriram,2-3 Yrs,"Bharuch, Jhagadia",Not disclosed,Experience to merge and transform disparate internal & external data sets together to c...,"Data Science, Power Bi, Advanced Analytics, Tableau, Machine Learning, R/Python, Artificial Intelligence, Natural Language Processing",https://www.naukri.com/job-listings-data-scientist-dcm-shriram-bharuch-jhagadia-2-to-3-years-190226919387,data-scientist
Data Scientist-Gen AI,Artech,5-8 Yrs,"Hybrid - Hyderabad, Chennai, Bengaluru",5-13 Lacs PA,Must Have) 2+ years working with GCP (Google Cloud Platform and its services ) or alter...,"Generative Ai, GCP, Python, Artificial Intelligence, Data",https://www.naukri.com/job-listings-data-scientist-gen-ai-artech-hyderabad-chennai-bengaluru-5-to-8-years-190226026033,data-scientist
Data Scientist,Leading IT MNC,6-11 Yrs,Hybrid - Bengaluru,Not disclosed,"Bachelors / Master s in Computer Science, Data Science, AI, or related fieldRequired Sk...","Data Science, Generative Ai, Machine Learning, Python, SQL, Natural Language Processing, Processing, Artificial Intelligence",https://www.naukri.com/job-listings-data-scientist-leinex-consulting-bengaluru-6-to-11-years-190226033396,data-scientist
AIML Data Scientist,Cognizant,9-11 Yrs,Bengaluru,Not disclosed,Curiosity to think in fresh and unique ways with the intent of breaking new ground. . M...,"cuda, continuous integration, api gateway, data, mathematics, scale, azure devops, sql",https://www.naukri.com/job-listings-aiml-data-scientist-cognizant-bengaluru-9-to-11-years-140226016062,data-scientist
